id,key,project_key,project_name,summary,description,status,priority,issue_type,created,updated,assignee,reporter,labels,components,url
10129,NSA-2,NSA,new sample agent,User Registration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a new user, I want to be able to register for an account using email or social login so that I can access the platform and book events.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User can register with a valid email address and password.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User can register using a supported social login (e.g., Google, Facebook).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'A confirmation email is sent upon successful registration.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Duplicate email registration is prevented.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Passwords meet complexity requirements.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T16:53:15.068+0530,2025-06-14T16:53:15.128+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NSA-2
10128,NSA-1,NSA,new sample agent,User Account Management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Allow users and organizers to create, manage, and securely access their accounts.'}]}]}",To Do,Medium,Epic,2025-06-14T16:53:13.949+0530,2025-06-14T16:53:13.997+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NSA-1
10126,MAJOR-28,MAJOR,MAJOR,Payment Gateway Integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Integrate secure payment options for users.'}]}]}",To Do,Medium,Epic,2025-06-14T16:32:57.645+0530,2025-06-14T16:32:57.704+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-28
10124,MAJOR-26,MAJOR,MAJOR,Order Tracking and Management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users to track their orders in real-time.'}]}]}",To Do,Medium,Epic,2025-06-14T16:32:55.803+0530,2025-06-14T16:32:55.866+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-26
10120,MAJOR-22,MAJOR,MAJOR,Product Browsing and Ordering,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users to easily browse, search, and order products.'}]}]}",To Do,Medium,Epic,2025-06-14T16:32:51.952+0530,2025-06-14T16:32:52.023+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-22
10117,MAJOR-19,MAJOR,MAJOR,User Account and Onboarding,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users to create accounts, log in, and securely manage their profiles.'}]}]}",To Do,Medium,Epic,2025-06-14T16:32:48.897+0530,2025-06-14T16:32:48.966+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-19
10112,MAJOR-16,MAJOR,MAJOR,Order Management and Tracking,,To Do,Medium,Epic,2025-06-14T16:26:36.382+0530,2025-06-14T16:26:36.435+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-16
10108,MAJOR-14,MAJOR,MAJOR,Payment and Checkout,,To Do,Medium,Epic,2025-06-14T16:26:33.359+0530,2025-06-14T16:26:33.411+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-14
10102,MAJOR-11,MAJOR,MAJOR,Restaurant Discovery and Ordering,,To Do,Medium,Epic,2025-06-14T16:26:28.495+0530,2025-06-14T16:26:28.552+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-11
10094,MAJOR-7,MAJOR,MAJOR,User Account Management,,To Do,Medium,Epic,2025-06-14T16:26:22.489+0530,2025-06-14T16:26:22.530+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-7
10090,MAJOR-6,MAJOR,MAJOR,Location Services,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Ensure accurate location detection for order placement and delivery.'}]}]}",To Do,Medium,Epic,2025-06-14T16:19:44.314+0530,2025-06-14T16:19:44.376+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-6
10084,MAJOR-5,MAJOR,MAJOR,Order Tracking and Management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users to track their orders and manage their order history.'}]}]}",To Do,Medium,Epic,2025-06-14T16:19:39.425+0530,2025-06-14T16:19:39.482+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-5
10076,MAJOR-4,MAJOR,MAJOR,Product Browsing and Ordering,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Allow users to browse products, add them to their cart, and place orders.'}]}]}",To Do,Medium,Epic,2025-06-14T16:19:34.678+0530,2025-06-14T16:19:34.726+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-4
10070,MAJOR-3,MAJOR,MAJOR,User Account and Onboarding,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users to create accounts, log in, and manage their profiles.'}]}]}",To Do,Medium,Epic,2025-06-14T16:19:30.717+0530,2025-06-14T16:19:30.777+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-3
10062,MAJOR-2,MAJOR,MAJOR,User Registration and Ordering,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users to register, browse products, and place orders.'}]}]}",To Do,Medium,Epic,2025-06-14T16:11:59.209+0530,2025-06-14T16:11:59.278+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-2
10056,MAJOR-1,MAJOR,MAJOR,User-Facing Application,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Develop the user-facing mobile and web applications for browsing, ordering, and tracking groceries.'}]}]}",To Do,Medium,Epic,2025-06-14T16:06:40.396+0530,2025-06-14T16:06:40.960+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/MAJOR-1
10003,SCRUM-4,SCRUM,sample,add data visualizations in home page,,Done,Medium,Task,2025-06-10T17:52:42.116+0530,2025-06-17T16:06:00.582+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/SCRUM-4
